Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
29,23832938;0,657000005;0,246000007;0,013;0,70166517
29,24336264;0,610000014;0,261000007;-0,381999999;0,765601085
29,24839594;0,621999979;0,25;-0,680000007;0,954873805
29,2534294;0,694999993;0,104999997;-0,722000003;1,007637829
29,25846263;0,584999979;0,037;-0,861000001;1,04159252
29,26349593;0,63499999;-0,07;-1,032999992;1,214583868
29,26852943;0,529999971;-0,193000004;-1,175999999;1,304271816
29,27356266;0,5;-0,40200001;-1,014999986;1,200761833
29,27859589;0,442000002;-0,469999999;-0,850000024;1,067128877
29,28362922;0,393000007;-0,633000016;-0,735000014;1,046595933
29,28866245;0,287;-0,700999975;-0,513999999;0,915404809
29,2936959;0,270999998;-0,832000017;-0,254999995;0,91142198
29,29872913;0,335999995;-0,976000011;-0,162;1,044852152
29,3037624;0,316000015;-1,072000027;0,093000002;1,121467372
29,30879563;0,314999998;-1,04400003;0,270000011;1,123414913
29,31382911;0,389999986;-1,09800005;0,231999993;1,188077478
29,31886242;0,354999989;-1,095999956;0,135000005;1,159942196
29,32389585;0,254999995;-1,083999991;-0,028999999;1,113966776
29,32892885;0,243000001;-1,003999949;-0,238000005;1,060051366
29,33396231;0,219999999;-0,978999972;-0,572000027;1,15499999
29,33899561;0,268000007;-0,862999976;-0,915000021;1,286008554
29,34402885;0,298000008;-0,825999975;-1,151000023;1,447715793
29,34906234;0,182999998;-0,809000015;-1,309000015;1,549661597
29,35409558;0,153999999;-0,529999971;-1,539000034;1,634973111
29,35912888;0,277999997;-0,51700002;-1,544999957;1,652754636
29,36416212;0,273000002;-0,418000013;-1,700999975;1,772753205
29,36919535;0,195999995;-0,352999985;-1,70599997;1,753128885
29,37422886;0,226999998;-0,27700001;-1,850000024;1,884345534
29,3792621;0,195999995;-0,239999995;-1,853000045;1,878729667
29,38429532;0,085000001;-0,229000002;-1,985000014;1,999972764
29,38932878;0,142000005;-0,259000003;-1,963000059;1,985098042
29,394362;0,100000001;-0,319999993;-2,045000076;2,072299522
29,39939531;0,071000002;-0,317000002;-1,91900003;1,946301907
29,40442879;0,059999999;-0,393999994;-1,825999975;1,868986866
29,40946202;0,028999999;-0,409000009;-1,79400003;1,840260339
29,41449529;0,037;-0,469000012;-1,605999947;1,673489121
29,41952852;0,028000001;-0,462000012;-1,605000019;1,670405062
29,42456174;0,022;-0,519999981;-1,412999988;1,50580641
29,42959497;0,004;-0,519999981;-1,187000036;1,295910902
29,43462845;0,142000005;-0,5;-1,031999946;1,155503306
29,43966176;0,135000005;-0,535000026;-0,971000016;1,116821857
29,4446952;0,153999999;-0,423000008;-0,897000015;1,003620463
29,44972843;0,172000006;-0,446999997;-0,893000007;1,013332133
29,45476174;0,200000003;-0,324000001;-0,964999974;1,037401056
29,45979497;0,140000001;-0,239999995;-1,14199996;1,175314386
29,46482845;0,140000001;-0,148000002;-1,304999948;1,320806142
29,46986168;0,096000001;-0,052000001;-1,521000028;1,524913468
29,474895;0,093999997;0,153999999;-1,768000007;1,777182045
29,47992823;0,156000003;0,277999997;-1,855999947;1,88317705
29,48496145;0,157000005;0,333000004;-2,002000093;2,035569301
29,48999491;0,201000005;0,441000015;-1,947999954;2,007382833
29,49502818;0,328999996;0,587000012;-2;2,110168243
29,50006172;0,486000001;0,587000012;-1,812999964;1,966655507
29,50509498;0,507000029;0,583999991;-1,633999944;1,807777872
29,51012829;0,610000014;0,639999986;-1,536000013;1,772285541
29,51516148;0,714999974;0,652999997;-1,289999962;1,612989107
29,52019494;0,667999983;0,64200002;-1,072999954;1,417644844
29,5252282;0,676999986;0,510999978;-0,959999979;1,281034706
29,53026151;0,566999972;0,477999985;-0,870999992;1,143946651
29,53529469;0,549000025;0,418000013;-0,754000008;1,022076832
29,540328;0,546999991;0,345999986;-0,759000003;0,997499867
29,54536143;0,481999993;0,256000012;-0,64200002;0,842629233
29,55039473;0,377000004;0,206;-0,606000006;0,742833097
29,55542794;0,335000008;0,188999996;-0,612999976;0,723681542
29,56046141;0,324000001;0,145999998;-0,638000011;0,730298579
29,56549471;0,233999997;0,105999999;-0,569999993;0,625213556
29,57052794;0,187000006;0,143000007;-0,635999978;0,678169577
29,57556143;0,323000014;0,052000001;-0,602999985;0,68603352
29,58059443;0,248999998;0,143000007;-0,646000028;0,706941325
29,58562789;0,241999999;0,165000007;-0,795000017;0,847239062
29,59066112;0,328000009;0,317999989;-0,82099998;0,939547213
29,59569442;0,289999992;0,356000006;-1,003000021;1,103106995
29,60072765;0,342000008;0,44600001;-1,031999946;1,175118676
29,60576112;0,40200001;0,614000022;-1,095000029;1,318190084
29,61079443;0,455000013;0,717999995;-0,987999976;1,303339156
29,61582788;0,488000005;0,903999984;-0,977999985;1,418394849
29,62086111;0,584999979;0,930000007;-0,753000021;1,331966223
29,62589437;0,708000004;1,072999954;-0,536000013;1,392798953
29,63092783;0,68900001;1,282999992;-0,171000004;1,466305219
29,63596083;0,676999986;1,335999966;0,082000002;1,499982963
29,6409943;0,578999996;1,345000029;0,524999976;1,5555999
29,64602753;0,510999978;1,437000036;0,779999971;1,713035328
29,65106086;0,432000011;1,381000042;1,123000026;1,831642482
29,65609409;0,323000014;1,292999983;1,398000002;1,931471452
29,66112753;0,153999999;1,26699996;1,449000001;1,930959839
29,66616084;-0,006;1,248999953;1,582999945;2,016414072
29,67119406;-0,088;1,258999944;1,567999959;2,012821087
29,67622752;-0,291999996;1,271999955;1,399999976;1,913961289
29,68126075;-0,368000001;1,279999971;1,101999998;1,728649161
29,68629407;-0,541000009;1,444000006;0,884000003;1,777434396
29,6913273;-0,486000001;1,60800004;0,625;1,792340685
29,69636054;-0,638999999;1,827000022;0,490999997;1,996830257
29,701394;-0,639999986;2;0,377999991;2,133655074
29,7064273;-0,662999988;2,180000067;0,175999999;2,285376397
29,71146053;-0,662;2,388999939;0,158000007;2,484054893
29,71649402;-0,602999985;2,525000095;0,191;2,60302045
29,72152725;-0,446999997;2,565000057;0,344000012;2,626284505
29,72656054;-0,321999997;2,559000015;0,609000027;2,650103037
29,73159377;-0,181999996;2,627000093;1,01699996;2,822860678
29,736627;-0,061000001;2,522000074;1,514999986;2,942691002
29,74166054;0,086999997;2,276000023;2,084000111;3,087199632
29,74669377;0,279000014;2,039999962;2,398999929;3,161430296
29,75172701;0,423000008;1,730999947;2,996000051;3,485872363
29,75676047;0,492000014;1,292000055;3,378000021;3,649960589
29,76179372;0,492000014;0,954999983;3,622999907;3,778917478
29,76682703;0,523000002;0,656000018;3,970000029;4,057679787
29,77186049;0,400000006;0,356000006;4,044000149;4,079298127
29,77689372;0,130999997;-0,072999999;4,275000095;4,277629696
29,78192703;-0,108000003;-0,363000005;4,138999939;4,156290834
29,78696018;-0,240999997;-0,64200002;3,930000067;3,989379093
29,79199351;-0,456;-1,026000023;3,625999928;3,795851357
29,79702697;-0,76700002;-1,230000019;3,176000118;3,491155372
29,8020602;-0,889999986;-1,411999941;2,536999941;3,036809594
29,80709353;-1,047000051;-1,412999988;2,082000017;2,725344408
29,81212699;-1,184000015;-1,468000054;1,409999967;2,354778143
29,81716025;-1,379999995;-1,45599997;0,795000017;2,157860266
29,82219355;-1,437999964;-1,296000004;0,349000007;1,967043698
29,82722678;-1,396999955;-1,082999945;-0,050000001;1,768331913
29,83226024;-1,42900002;-0,792999983;-0,541999996;1,721817071
29,83729355;-1,373999953;-0,612999976;-0,860000014;1,732987267
29,84232671;-1,25999999;-0,377999991;-1,159000039;1,753215634
29,84736002;-1,103999972;-0,158000007;-1,248999953;1,674449409
29,85239325;-0,989000022;0,035999998;-1,368000031;1,688443404
29,85742671;-0,769999981;0,194000006;-1,284000039;1,509699332
29,86246002;-0,616999984;0,39199999;-1,192000031;1,398290759
29,86749325;-0,372000009;0,467999995;-1,06099999;1,21783783
29,87252669;-0,224999994;0,550999999;-0,902999997;1,081496644
29,87755999;-0,028999999;0,605000019;-0,694000006;0,9211417
29,88259316;0,055;0,672999978;-0,600000024;0,903301721
29,88762646;0,217999995;0,654999971;-0,270999998;0,741613079
29,89265992;0,254999995;0,514999986;-0,144999996;0,592684555
29,89769315;0,316000015;0,433999985;0,041000001;0,538417121
29,90272646;0,312999994;0,381999999;0,093000002;0,502535567
29,90775969;0,282000005;0,169;0,216999993;0,393921312
29,91279316;0,254999995;0,068999998;0,101000004;0,282819727
29,91782639;0,152999997;-0,064999998;-0,014;0,166823256
29,9228597;0,090999998;-0,333999991;-0,112999998;0,364151059
29,92789316;-0,137999997;-0,398999989;-0,231000006;0,481254603
29,93292636;-0,248999998;-0,552999973;-0,377999991;0,714628549
29,93795967;-0,419;-0,708000004;-0,592999995;1,014137071
29,9429929;-0,493000001;-0,703999996;-0,717000008;1,11926494
29,94802616;-0,713;-0,718999982;-0,841000021;1,316286826
29,95305962;-0,856999993;-0,735000014;-0,967999995;1,487177864
29,95809293;-0,927999973;-0,736999989;-1,006999969;1,555121176
29,96312616;-1,070000052;-0,688000023;-1,02699995;1,634922947
29,96815962;-1,075999975;-0,778999984;-1,108999968;1,730461745
29,97319284;-1,131999969;-0,832000017;-1,325999975;1,931818805
29,97822615;-1,118999958;-0,848999977;-1,289000034;1,906431996
29,98325941;-1,18900001;-0,879999995;-1,307000041;1,973922522
29,98829287;-1,248000026;-0,80400002;-1,254999995;1,943950896
29,99332608;-1,25999999;-0,913999975;-1,245000005;1,993243824
29,99835938;-1,325000048;-0,828000009;-1,281000018;2,020438118
30,00339263;-1,25999999;-0,848999977;-1,113999963;1,883984303
30,00842609;-1,24000001;-0,856000006;-1,039999962;1,830829308
30,01345935;-1,098999977;-0,882000029;-0,981999993;1,717570665
30,01849266;-0,92900002;-0,829999983;-0,950999975;1,56727214
30,0235261;-0,823000014;-0,805999994;-0,702000022;1,348988156
30,02855933;-0,63499999;-0,609000027;-0,606999993;1,06890365
30,03359265;-0,588;-0,432000011;-0,421999991;0,842883148
30,03862588;-0,621999979;-0,439999998;-0,361000001;0,843092506
30,04365933;-0,50999999;-0,305000007;-0,279000014;0,656480009
30,04869257;-0,586000025;-0,34799999;-0,328000009;0,756362366
30,05372579;-0,584999979;-0,246000007;-0,418000013;0,759911172
30,05875902;-0,68599999;-0,264999986;-0,437000006;0,855447242
30,06379232;-0,799000025;-0,174999997;-0,514999986;0,966566616
30,06882579;-0,944000006;-0,291000009;-0,654999971;1,1852603
30,07385902;-0,921999991;-0,263999999;-0,975000024;1,367627518
30,07889231;-0,957000017;-0,286000013;-1,075000048;1,467402516
30,08392578;-0,899999976;-0,192000002;-1,225000024;1,53215176
30,08895908;-1,021000028;-0,082000002;-1,450999975;1,77610979
30,09399224;-1,029999971;0,015;-1,463000059;1,789271951
30,09902555;-0,898000002;0,150000006;-1,350999951;1,629142374
30,10405877;-0,85799998;0,303000003;-1,343999982;1,623055427
30,10909223;-0,634000003;0,518000007;-1,162999988;1,422268956
30,11412547;-0,638999999;0,584999979;-1,077999949;1,38297862
30,11915877;-0,621999979;0,774999976;-0,92900002;1,36034921
30,12419201;-0,592000008;0,841000021;-0,841000021;1,32854284
30,12922547;-0,476000011;0,888999999;-0,768000007;1,267564996
30,13425876;-0,43599999;0,944999993;-0,519999981;1,163409196
30,13929199;-0,370999992;1,046000004;-0,486000001;1,211591104
30,14432543;-0,245000005;0,949999988;-0,421000004;1,067598231
30,14935866;-0,321999997;0,92900002;-0,280000001;1,02231357
30,15439197;-0,324000001;0,911000013;-0,167999998;0,981387296
30,15942516;-0,326999992;0,823000014;-0,31099999;0,938604822
30,16445862;-0,402999997;0,818000019;-0,398000002;0,994955793
30,16949186;-0,377999991;0,711000025;-0,444000006;0,919533052
30,17452517;-0,479000002;0,704999983;-0,575999975;1,028708875
30,17955863;-0,513999999;0,750999987;-0,681999981;1,137242698
30,18459185;-0,493999988;0,693000019;-0,625999987;1,056485209
30,18962508;-0,588999987;0,842999995;-0,81400001;1,311550987
30,19465838;-0,57099998;0,939999998;-0,774999976;1,345461235
30,19969184;-0,493999988;0,958000004;-0,700999975;1,285768627
30,20472484;-0,527999997;1,052000046;-0,716000021;1,377731513
30,2097583;-0,375999987;1,113999963;-0,626999974;1,332479221
30,2147916;-0,367000014;1,282999992;-0,446999997;1,407333289
30,21982483;-0,280000001;1,340000033;-0,456999987;1,443207912
30,22485829;-0,216999993;1,317000031;-0,214000002;1,35180401
30,2298916;-0,131999999;1,427999973;-0,118000001;1,438934301
30,23492483;-0,056000002;1,416000009;0,032000002;1,417468174
30,23995831;-0,157000005;1,481999993;0,021;1,490440868
30,24499155;-0,059999999;1,391000032;0,195999995;1,406021724
30,25002478;-0,111000001;1,404999971;0,179000005;1,420699448
30,25505808;-0,101999998;1,407999992;0,162;1,420954601
30,26009134;-0,052000001;1,389000058;0,27700001;1,417305248
30,2651248;-0,162;1,274999976;0,280999988;1,315610099
30,27015803;-0,136999995;1,248999953;0,363999993;1,308153613
30,27519133;-0,186000004;1,263000011;0,349000007;1,323467429
30,28022456;-0,195999995;1,269999981;0,44600001;1,360232318
30,28525802;-0,273000002;1,121999979;0,465999991;1,245218433
30,29029133;-0,178000003;1,11500001;0,635999978;1,295918591
30,29532479;-0,177000001;1,023000002;0,634000003;1,216476062
30,30035777;-0,202000007;0,984000027;0,651000023;1,197021757
30,30539123;-0,158000007;0,908999979;0,656000018;1,132069339
30,31042457;-0,137999997;0,904999971;0,536000013;1,060832202
30,3154578;-0,135000005;0,926999986;0,465000004;1,045838888
30,32049126;-0,119999997;0,930000007;0,442000002;1,036660028
30,32552448;-0,125;0,913999975;0,651000023;1,129080149
30,33055779;-0,118000001;0,912999988;0,675999999;1,142133519
30,33559105;-0,093999997;1,031000018;0,846000016;1,336979081
30,34062451;-0,135000005;1,052000046;0,89200002;1,385854658
30,34565774;-0,067000002;1,128999949;0,850000024;1,41478971
30,35069105;-0,086000003;1,258000016;0,931999981;1,567987247
30,35572454;-0,037;1,353999972;0,921999991;1,638526444
30,36075754;0,041999999;1,54400003;0,916999996;1,796270883
30,365791;0,104000002;1,578999996;0,685000002;1,724320733
30,37082423;0,162;1,768000007;0,52700001;1,851971121
30,3758578;0,331;1,856999993;0,331;1,915090331
30,38089103;0,465000004;1,927999973;0,191;1,992458256
30,38592432;0,565999985;2,009000063;0,105999999;2,089897901
30,39095755;0,671999991;2,164999962;0;2,266894092
30,39599104;0,740999997;1,965999961;-0,050000001;2,101603398
30,40102404;0,916000009;2,071000099;-0,119999997;2,267707527
30,40605753;1,047000051;2,013999939;-0,201000005;2,278772885
30,41109076;1,195000052;1,968999982;-0,238000005;2,315519392
30,41612396;1,253999949;1,868999958;-0,181999996;2,258052416
30,42115742;1,368999958;1,842000008;-0,068999998;2,296058778
30,42619066;1,585999966;1,764000058;0,266000003;2,387016568
30,43122397;1,661999941;1,66900003;0,688000023;2,453802953
30,43625721;1,731999993;1,608999968;1,256999969;2,677452856
30,44129067;1,832000017;1,468000054;1,67900002;2,886224054
30,44632397;1,965000033;1,348999977;2,236999989;3,268821656
30,45135744;2,144000053;1,256000042;2,677000046;3,652478827
30,45639045;2,085999966;1,021999955;3,086999893;3,863346749
30,46142391;2,144999981;0,801999986;3,404000044;4,102614434
30,46645714;2,079999924;0,55400002;3,736000061;4,311729602
30,47149045;1,996999979;0,123999998;3,766000032;4,264521211
30,47652365;1,746999979;-0,136000007;3,788000107;4,173661431
30,48155711;1,537999988;-0,460999995;3,770999908;4,098585764
30,48659048;1,274000049;-0,734000027;3,532000065;3,825814504
30,49162371;0,926999986;-1,014999986;3,375999928;3,645124066
30,49665718;0,563000023;-1,228000045;3,029999971;3,31750704
30,50169042;0,300999999;-1,399999976;2,671999931;3,031531719
30,50672372;0,056000002;-1,559000015;2,388000011;2,852395678
30,51175688;-0,191;-1,728000045;2,055000067;2,691744867
30,51679018;-0,367000014;-1,861999989;1,799000025;2,614982611
30,5218236;-0,500999987;-1,796000004;1,437000036;2,354057371
30,52685683;-0,523000002;-1,945000052;1,317000031;2,406458661
30,53189012;-0,762000024;-1,896999955;1,042000055;2,294562482
30,53692358;-0,704999983;-1,934999943;0,824999988;2,218529859
30,54195689;-0,667999983;-1,824000001;0,736999989;2,077587294
30,54699012;-0,602999985;-1,720000029;0,632000029;1,929101635
30,55202358;-0,481999993;-1,710000038;0,508000016;1,847833364
30,55705682;-0,181999996;-1,549000025;0,342999995;1,596926445
30,5620901;-0,017999999;-1,32099998;0,273000002;1,34903445
30,56712326;0,167999998;-1,19599998;0,194000006;1,223223591
30,57215657;0,307000011;-0,970000029;0,101999998;1,022522891
30,57718981;0,492000014;-0,603999972;0,015;0,779169417
30,58222327;0,593999982;-0,495000005;-0,096000001;0,779151451
30,58725662;0,783999979;-0,214000002;-0,254000008;0,851450511
30,59228985;0,948000014;-0,023;-0,395999998;1,027642459
30,59732331;1,024000049;0,197999999;-0,59799999;1,202241277
30,60235663;1,098999977;0,400000006;-0,786000013;1,409112123
30,60738978;1,019999981;0,486000001;-0,837000012;1,406116988
30,61242308;1,019000053;0,52700001;-1,006000042;1,525819846
30,61745655;1,167000055;0,558000028;-1,228999972;1,784290921
30,62248978;1,15199995;0,501999974;-1,294999957;1,804475755
30,6275231;1,126000047;0,455000013;-1,376000047;1,835286693
30,63255633;1,054999948;0,324999988;-1,406000018;1,787592217
30,63758979;0,962000012;0,224000007;-1,467000008;1,768533022
30,64262303;0,899999976;0,011;-1,34800005;1,620871707
30,64765634;0,711000025;-0,201000005;-1,11500001;1,337590019
30,65268981;0,661000013;-0,363000005;-1,136000037;1,363519749
30,65772304;0,541999996;-0,611000001;-0,961000025;1,261192311
30,66275629;0,513000011;-0,882000029;-0,921999991;1,375200729
30,6677896;0,330000013;-1,008999944;-0,91900003;1,404116074
30,67282282;0,179000005;-1,133999944;-0,825999975;1,41431002
30,67785628;-0,088;-1,207999945;-0,86500001;1,488365843
30,68288951;-0,131999999;-1,200000048;-0,93599999;1,527586362
30,68792282;-0,158000007;-1,279999971;-0,896000028;1,570407584
30,69295605;-0,272000015;-1,281000018;-1,088000059;1,702553724
